,song_id,song_name,artist,popularity,is_explicit,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
210,2RjsAYVbdZPISqnsWd3Hup,You and I,Jakob,53.0,0.0,April,2019-09-27,0.804,0.622,0,-9.803,1,0.0389,0.11,0.293,0.141,0.764,110.003,audio_features,2RjsAYVbdZPISqnsWd3Hup,spotify:track:2RjsAYVbdZPISqnsWd3Hup,https://api.spotify.com/v1/tracks/2RjsAYVbdZPISqnsWd3Hup,https://api.spotify.com/v1/audio-analysis/2RjsAYVbdZPISqnsWd3Hup,162153,4
211,6UFivO2zqqPFPoQYsEMuCc,Bags,Clairo,70.0,0.0,Immunity,2019-08-02,0.742,0.546,1,-7.694,1,0.0315,0.172,0.38,0.115,0.868,104.996,audio_features,6UFivO2zqqPFPoQYsEMuCc,spotify:track:6UFivO2zqqPFPoQYsEMuCc,https://api.spotify.com/v1/tracks/6UFivO2zqqPFPoQYsEMuCc,https://api.spotify.com/v1/audio-analysis/6UFivO2zqqPFPoQYsEMuCc,260520,4
212,35rf8iduzQ7vd8hFbDlv0o,Easy Easy,King Krule,0.0,0.0,6 Feet Beneath The Moon,2013-08-24,0.563,0.408,4,-8.972,1,0.0365,0.838,1.04e-05,0.108,0.234,146.908,audio_features,35rf8iduzQ7vd8hFbDlv0o,spotify:track:35rf8iduzQ7vd8hFbDlv0o,https://api.spotify.com/v1/tracks/35rf8iduzQ7vd8hFbDlv0o,https://api.spotify.com/v1/audio-analysis/35rf8iduzQ7vd8hFbDlv0o,169693,4
213,3xaugmCyXrVkrDTXbFkMW3,Sanctuary,Joji,70.0,0.0,Sanctuary,2019-06-14,0.552,0.65,1,-7.199,1,0.128,0.422,0.000275,0.372,0.316,167.788,audio_features,3xaugmCyXrVkrDTXbFkMW3,spotify:track:3xaugmCyXrVkrDTXbFkMW3,https://api.spotify.com/v1/tracks/3xaugmCyXrVkrDTXbFkMW3,https://api.spotify.com/v1/audio-analysis/3xaugmCyXrVkrDTXbFkMW3,180019,4
214,4dRqYKhLVujxiBXcq50YzG,This Life,Vampire Weekend,65.0,0.0,Father of the Bride,2019-05-03,0.62,0.712,9,-6.434,1,0.1,0.228,3.39e-06,0.0561,0.83,170.234,audio_features,4dRqYKhLVujxiBXcq50YzG,spotify:track:4dRqYKhLVujxiBXcq50YzG,https://api.spotify.com/v1/tracks/4dRqYKhLVujxiBXcq50YzG,https://api.spotify.com/v1/audio-analysis/4dRqYKhLVujxiBXcq50YzG,268600,4
215,2Xk3MunfpZwHSJktWNhRbz,Ronson Princess,Clarence James,51.0,1.0,Ronson Princess,2018-10-09,0.686,0.635,11,-7.695,1,0.0602,0.393,0.0,0.0982,0.335,95.041,audio_features,2Xk3MunfpZwHSJktWNhRbz,spotify:track:2Xk3MunfpZwHSJktWNhRbz,https://api.spotify.com/v1/tracks/2Xk3MunfpZwHSJktWNhRbz,https://api.spotify.com/v1/audio-analysis/2Xk3MunfpZwHSJktWNhRbz,294166,4
216,2apLrBlEQvFa8ob0dQcu6i,Good Luck,Broken Bells,59.0,0.0,Good Luck,2019-09-27,0.622,0.512,2,-7.44,0,0.0383,0.352,0.405,0.109,0.614,169.983,audio_features,2apLrBlEQvFa8ob0dQcu6i,spotify:track:2apLrBlEQvFa8ob0dQcu6i,https://api.spotify.com/v1/tracks/2apLrBlEQvFa8ob0dQcu6i,https://api.spotify.com/v1/audio-analysis/2apLrBlEQvFa8ob0dQcu6i,206813,4
217,0tu5HH23FGMhQiJxHRK3bp,Dirty Laundry,Danny Brown,43.0,1.0,uknowhatimsayin¿,2019-10-04,0.555,0.615,2,-6.477,1,0.287,0.295,3.22e-06,0.297,0.436,174.076,audio_features,0tu5HH23FGMhQiJxHRK3bp,spotify:track:0tu5HH23FGMhQiJxHRK3bp,https://api.spotify.com/v1/tracks/0tu5HH23FGMhQiJxHRK3bp,https://api.spotify.com/v1/audio-analysis/0tu5HH23FGMhQiJxHRK3bp,184004,4
218,4QXhfnolhg3LnJkLaVW5FC,Barricade,Elliot Moss,21.0,0.0,Barricade,2019-10-01,0.748,0.441,11,-11.471,1,0.203,0.65,0.0998,0.322,0.445,96.031,audio_features,4QXhfnolhg3LnJkLaVW5FC,spotify:track:4QXhfnolhg3LnJkLaVW5FC,https://api.spotify.com/v1/tracks/4QXhfnolhg3LnJkLaVW5FC,https://api.spotify.com/v1/audio-analysis/4QXhfnolhg3LnJkLaVW5FC,234217,4
219,2LmQRj2QIzoyv9GcwGZslt,Blue Verb,Vegyn,22.0,1.0,Blue Verb / Cowboy ALLSTAR,2019-08-01,0.621,0.469,1,-8.58,1,0.0568,0.197,0.151,0.727,0.853,157.2,audio_features,2LmQRj2QIzoyv9GcwGZslt,spotify:track:2LmQRj2QIzoyv9GcwGZslt,https://api.spotify.com/v1/tracks/2LmQRj2QIzoyv9GcwGZslt,https://api.spotify.com/v1/audio-analysis/2LmQRj2QIzoyv9GcwGZslt,142824,4
220,0E4oz7ZPWoALwDHeI0eLXZ,"RACECAR (feat. Clairo, Coco & Clair Clair)",Deaton Chris Anthony,36.0,1.0,"RACECAR (feat. Clairo, Coco & Clair Clair)",2019-09-26,0.64,0.605,5,-10.135,1,0.0726,0.0416,0.00319,0.126,0.193,105.023,audio_features,0E4oz7ZPWoALwDHeI0eLXZ,spotify:track:0E4oz7ZPWoALwDHeI0eLXZ,https://api.spotify.com/v1/tracks/0E4oz7ZPWoALwDHeI0eLXZ,https://api.spotify.com/v1/audio-analysis/0E4oz7ZPWoALwDHeI0eLXZ,170559,4
221,6N2kBsYvZaS7tO5awPcnSV,Party Talk,Craft Spells,45.0,0.0,Idle Labor,2011-03-22,0.648,0.673,2,-9.872,1,0.0452,0.0259,0.924,0.388,0.788,120.008,audio_features,6N2kBsYvZaS7tO5awPcnSV,spotify:track:6N2kBsYvZaS7tO5awPcnSV,https://api.spotify.com/v1/tracks/6N2kBsYvZaS7tO5awPcnSV,https://api.spotify.com/v1/audio-analysis/6N2kBsYvZaS7tO5awPcnSV,220639,4
222,2cGxRwrMyEAp8dEbuZaVv6,Instant Crush (feat. Julian Casablancas),Daft Punk,76.0,0.0,Random Access Memories,2013-05-17,0.775,0.585,10,-9.516,0,0.0271,0.0422,0.619,0.077,0.518,109.942,audio_features,2cGxRwrMyEAp8dEbuZaVv6,spotify:track:2cGxRwrMyEAp8dEbuZaVv6,https://api.spotify.com/v1/tracks/2cGxRwrMyEAp8dEbuZaVv6,https://api.spotify.com/v1/audio-analysis/2cGxRwrMyEAp8dEbuZaVv6,337560,4
223,7wywcX1oHKTVQV1dAxeaXq,Jesse,Frankie Cosmos,0.0,0.0,Vessel,2018-03-30,0.539,0.63,9,-7.609,1,0.0337,0.345,6.15e-05,0.119,0.361,123.887,audio_features,7wywcX1oHKTVQV1dAxeaXq,spotify:track:7wywcX1oHKTVQV1dAxeaXq,https://api.spotify.com/v1/tracks/7wywcX1oHKTVQV1dAxeaXq,https://api.spotify.com/v1/audio-analysis/7wywcX1oHKTVQV1dAxeaXq,168929,4
224,27vN7hM1uXKgkjtSCwKkkb,Feel Something,Clairo,58.0,0.0,Immunity,2019-08-02,0.474,0.439,1,-10.107,1,0.0541,0.447,0.000178,0.113,0.222,114.856,audio_features,27vN7hM1uXKgkjtSCwKkkb,spotify:track:27vN7hM1uXKgkjtSCwKkkb,https://api.spotify.com/v1/tracks/27vN7hM1uXKgkjtSCwKkkb,https://api.spotify.com/v1/audio-analysis/27vN7hM1uXKgkjtSCwKkkb,176800,4
225,42EMSKPgulAzr4RLY65Eut,Nobody,Mac DeMarco,51.0,0.0,Here Comes The Cowboy,2019-05-10,0.877,0.178,3,-13.987,1,0.102,0.776,0.0193,0.107,0.442,74.997,audio_features,42EMSKPgulAzr4RLY65Eut,spotify:track:42EMSKPgulAzr4RLY65Eut,https://api.spotify.com/v1/tracks/42EMSKPgulAzr4RLY65Eut,https://api.spotify.com/v1/audio-analysis/42EMSKPgulAzr4RLY65Eut,212460,4
226,1CKm95B5JmaSCnZLquInM4,Blue Boy,Mac DeMarco,60.0,0.0,Salad Days,2014-04-01,0.489,0.793,10,-5.848,1,0.0421,0.444,0.3,0.213,0.603,81.326,audio_features,1CKm95B5JmaSCnZLquInM4,spotify:track:1CKm95B5JmaSCnZLquInM4,https://api.spotify.com/v1/tracks/1CKm95B5JmaSCnZLquInM4,https://api.spotify.com/v1/audio-analysis/1CKm95B5JmaSCnZLquInM4,126224,4
227,6X3FZtz4cKU2MKSQlGG9ZG,Bags,Clairo,56.0,0.0,Bags,2019-05-24,0.742,0.546,1,-7.694,1,0.0315,0.172,0.38,0.115,0.868,104.996,audio_features,6X3FZtz4cKU2MKSQlGG9ZG,spotify:track:6X3FZtz4cKU2MKSQlGG9ZG,https://api.spotify.com/v1/tracks/6X3FZtz4cKU2MKSQlGG9ZG,https://api.spotify.com/v1/audio-analysis/6X3FZtz4cKU2MKSQlGG9ZG,260520,4
228,0SIAFU49FFHwR3QnT5Jx0k,Chinese New Year,SALES,69.0,0.0,Chinese New Year,2014-06-06,0.744,0.845,4,-7.422,0,0.253,0.759,0.232,0.1,0.749,75.221,audio_features,0SIAFU49FFHwR3QnT5Jx0k,spotify:track:0SIAFU49FFHwR3QnT5Jx0k,https://api.spotify.com/v1/tracks/0SIAFU49FFHwR3QnT5Jx0k,https://api.spotify.com/v1/audio-analysis/0SIAFU49FFHwR3QnT5Jx0k,160000,4
229,4PvbbMYL4fkToni5BLaYRb,Softly,Clairo,67.0,0.0,Immunity,2019-08-02,0.759,0.436,0,-11.233,0,0.0419,0.33,0.0113,0.102,0.782,94.03,audio_features,4PvbbMYL4fkToni5BLaYRb,spotify:track:4PvbbMYL4fkToni5BLaYRb,https://api.spotify.com/v1/tracks/4PvbbMYL4fkToni5BLaYRb,https://api.spotify.com/v1/audio-analysis/4PvbbMYL4fkToni5BLaYRb,185307,4
230,4gZDCOFuLCxCRWNhSEcOtJ,These Days,Wallows,68.0,1.0,Spring EP,2018-04-06,0.655,0.668,0,-6.733,1,0.0272,0.0398,0.0302,0.0759,0.867,93.003,audio_features,4gZDCOFuLCxCRWNhSEcOtJ,spotify:track:4gZDCOFuLCxCRWNhSEcOtJ,https://api.spotify.com/v1/tracks/4gZDCOFuLCxCRWNhSEcOtJ,https://api.spotify.com/v1/audio-analysis/4gZDCOFuLCxCRWNhSEcOtJ,202627,4
231,4fo6QymiAvIc2T7SNDWNZq,All Night - Unfinished,Jai Paul,0.0,0.0,Leak 04-13 (Bait Ones),2013-04-13,0.528,0.302,6,-12.884,0,0.352,0.838,0.0464,0.117,0.45,111.068,audio_features,4fo6QymiAvIc2T7SNDWNZq,spotify:track:4fo6QymiAvIc2T7SNDWNZq,https://api.spotify.com/v1/tracks/4fo6QymiAvIc2T7SNDWNZq,https://api.spotify.com/v1/audio-analysis/4fo6QymiAvIc2T7SNDWNZq,192973,3
232,5tIhRlNkApQJoDA8zhOBUY,Now U Got Me Hooked,Against All Logic,54.0,0.0,2012 - 2017,2018-02-17,0.795,0.709,2,-5.928,1,0.0499,0.0108,0.695,0.105,0.279,100.492,audio_features,5tIhRlNkApQJoDA8zhOBUY,spotify:track:5tIhRlNkApQJoDA8zhOBUY,https://api.spotify.com/v1/tracks/5tIhRlNkApQJoDA8zhOBUY,https://api.spotify.com/v1/audio-analysis/5tIhRlNkApQJoDA8zhOBUY,351019,4
233,4l2A8J0FGTsuoJpZ9vcbVr,Desert River - Unfinished,Jai Paul,0.0,0.0,Leak 04-13 (Bait Ones),2013-04-13,0.777,0.673,8,-5.786,0,0.32,0.0526,0.00812,0.345,0.921,95.005,audio_features,4l2A8J0FGTsuoJpZ9vcbVr,spotify:track:4l2A8J0FGTsuoJpZ9vcbVr,https://api.spotify.com/v1/tracks/4l2A8J0FGTsuoJpZ9vcbVr,https://api.spotify.com/v1/audio-analysis/4l2A8J0FGTsuoJpZ9vcbVr,185480,4
234,0NF7lGsgraHDAdXFdRQi8q,"100,000 - Unfinished",Jai Paul,0.0,0.0,Leak 04-13 (Bait Ones),2013-04-13,0.465,0.67,7,-5.75,0,0.217,0.297,0.0,0.186,0.636,108.336,audio_features,0NF7lGsgraHDAdXFdRQi8q,spotify:track:0NF7lGsgraHDAdXFdRQi8q,https://api.spotify.com/v1/tracks/0NF7lGsgraHDAdXFdRQi8q,https://api.spotify.com/v1/audio-analysis/0NF7lGsgraHDAdXFdRQi8q,175267,5
235,3mEevmNwSQG7ZZ3yuoGiIw,Good Time,Jai Paul,0.0,0.0,Leak 04-13 (Bait Ones),2013-04-13,0.686,0.763,1,-6.52,1,0.76,0.181,0.0,0.309,0.575,109.347,audio_features,3mEevmNwSQG7ZZ3yuoGiIw,spotify:track:3mEevmNwSQG7ZZ3yuoGiIw,https://api.spotify.com/v1/tracks/3mEevmNwSQG7ZZ3yuoGiIw,https://api.spotify.com/v1/audio-analysis/3mEevmNwSQG7ZZ3yuoGiIw,27720,4
236,13ArqbryLClNMsk3aecAmu,Crush - Unfinished,Jai Paul,0.0,0.0,Leak 04-13 (Bait Ones),2013-04-13,0.676,0.346,5,-8.039,1,0.229,0.0608,0.044,0.115,0.583,111.164,audio_features,13ArqbryLClNMsk3aecAmu,spotify:track:13ArqbryLClNMsk3aecAmu,https://api.spotify.com/v1/tracks/13ArqbryLClNMsk3aecAmu,https://api.spotify.com/v1/audio-analysis/13ArqbryLClNMsk3aecAmu,225280,4
237,6KQB9mDc4gNT5mEebiKq7R,Zion Wolf Theme - Unfinished,Jai Paul,0.0,0.0,Leak 04-13 (Bait Ones),2013-04-13,0.46,0.662,11,-9.814,0,0.548,0.376,0.0298,0.118,0.547,174.036,audio_features,6KQB9mDc4gNT5mEebiKq7R,spotify:track:6KQB9mDc4gNT5mEebiKq7R,https://api.spotify.com/v1/tracks/6KQB9mDc4gNT5mEebiKq7R,https://api.spotify.com/v1/audio-analysis/6KQB9mDc4gNT5mEebiKq7R,187613,4
238,2jlUvPJnpAubdY0o5k0zCY,Genevieve - Unfinished,Jai Paul,0.0,0.0,Leak 04-13 (Bait Ones),2013-04-13,0.395,0.725,4,-7.63,1,0.204,0.000788,0.000147,0.191,0.117,158.074,audio_features,2jlUvPJnpAubdY0o5k0zCY,spotify:track:2jlUvPJnpAubdY0o5k0zCY,https://api.spotify.com/v1/tracks/2jlUvPJnpAubdY0o5k0zCY,https://api.spotify.com/v1/audio-analysis/2jlUvPJnpAubdY0o5k0zCY,237800,5
239,5w4MaPqhmDxhk7B2jygb16,Lover Chanting,Little Dragon,44.0,1.0,Lover Chanting EP,2018-11-09,0.876,0.758,0,-7.493,1,0.0829,0.0225,0.265,0.0274,0.91,118.014,audio_features,5w4MaPqhmDxhk7B2jygb16,spotify:track:5w4MaPqhmDxhk7B2jygb16,https://api.spotify.com/v1/tracks/5w4MaPqhmDxhk7B2jygb16,https://api.spotify.com/v1/audio-analysis/5w4MaPqhmDxhk7B2jygb16,323467,4
240,5uTjNzGKCQ50synrf9dWmT,Ritual Union,Little Dragon,60.0,0.0,Ritual Union,2011-07-25,0.7,0.738,1,-4.398,1,0.0324,0.0381,0.00527,0.22,0.796,144.035,audio_features,5uTjNzGKCQ50synrf9dWmT,spotify:track:5uTjNzGKCQ50synrf9dWmT,https://api.spotify.com/v1/tracks/5uTjNzGKCQ50synrf9dWmT,https://api.spotify.com/v1/audio-analysis/5uTjNzGKCQ50synrf9dWmT,210267,4
241,2WMRd3xAb9FwXopCRNWDq1,Wildfire,SBTRKT,2.0,0.0,SBTRKT,2011-06-27,0.835,0.481,0,-7.188,0,0.387,0.0308,0.000501,0.0896,0.34,139.581,audio_features,2WMRd3xAb9FwXopCRNWDq1,spotify:track:2WMRd3xAb9FwXopCRNWDq1,https://api.spotify.com/v1/tracks/2WMRd3xAb9FwXopCRNWDq1,https://api.spotify.com/v1/audio-analysis/2WMRd3xAb9FwXopCRNWDq1,201000,4
242,5EV4bGHxVN0kHpcAFvgnTt,"Dance, Baby!",boy pablo,70.0,0.0,Roy Pablo,2017-05-19,0.602,0.601,9,-8.521,1,0.0411,0.037,0.0046,0.312,0.856,122.017,audio_features,5EV4bGHxVN0kHpcAFvgnTt,spotify:track:5EV4bGHxVN0kHpcAFvgnTt,https://api.spotify.com/v1/tracks/5EV4bGHxVN0kHpcAFvgnTt,https://api.spotify.com/v1/audio-analysis/5EV4bGHxVN0kHpcAFvgnTt,198000,4
243,2N4idqj9TT3HnH2OFT9j0v,Still Beating,Mac DeMarco,68.0,0.0,This Old Dog,2017-05-05,0.709,0.496,1,-10.528,0,0.0417,0.581,0.195,0.151,0.469,78.477,audio_features,2N4idqj9TT3HnH2OFT9j0v,spotify:track:2N4idqj9TT3HnH2OFT9j0v,https://api.spotify.com/v1/tracks/2N4idqj9TT3HnH2OFT9j0v,https://api.spotify.com/v1/audio-analysis/2N4idqj9TT3HnH2OFT9j0v,181587,4
244,7cneuh5BMBbqbbGrpqTDHQ,That I Miss You,Vansire,60.0,0.0,That I Miss You,2018-07-17,0.779,0.572,4,-9.259,1,0.0396,0.306,0.739,0.106,0.967,114.994,audio_features,7cneuh5BMBbqbbGrpqTDHQ,spotify:track:7cneuh5BMBbqbbGrpqTDHQ,https://api.spotify.com/v1/tracks/7cneuh5BMBbqbbGrpqTDHQ,https://api.spotify.com/v1/audio-analysis/7cneuh5BMBbqbbGrpqTDHQ,140116,4
245,7GdGBGwFMg21mY9kNpNKXI,Antidote,Orion Sun,0.0,0.0,A Collection of Fleeting Moments and Daydreams,2017-07-02,0.506,0.807,8,-3.96,1,0.249,0.161,0.0,0.114,0.394,163.239,audio_features,7GdGBGwFMg21mY9kNpNKXI,spotify:track:7GdGBGwFMg21mY9kNpNKXI,https://api.spotify.com/v1/tracks/7GdGBGwFMg21mY9kNpNKXI,https://api.spotify.com/v1/audio-analysis/7GdGBGwFMg21mY9kNpNKXI,169756,4
246,2OFrAsP5Vrcb0DtsPNsm54,My Kind of Woman,Mac DeMarco,76.0,0.0,2,2012-10-16,0.501,0.765,6,-7.063,0,0.0281,0.00294,0.49,0.184,0.46,91.769,audio_features,2OFrAsP5Vrcb0DtsPNsm54,spotify:track:2OFrAsP5Vrcb0DtsPNsm54,https://api.spotify.com/v1/tracks/2OFrAsP5Vrcb0DtsPNsm54,https://api.spotify.com/v1/audio-analysis/2OFrAsP5Vrcb0DtsPNsm54,190846,4
247,1xda2R5cSP7GKlqXY3Pji2,Scarlett,Claud,0.0,0.0,Scarlett,2018-07-09,0.758,0.506,0,-8.788,1,0.0359,0.153,0.0126,0.164,0.687,129.935,audio_features,1xda2R5cSP7GKlqXY3Pji2,spotify:track:1xda2R5cSP7GKlqXY3Pji2,https://api.spotify.com/v1/tracks/1xda2R5cSP7GKlqXY3Pji2,https://api.spotify.com/v1/audio-analysis/1xda2R5cSP7GKlqXY3Pji2,158219,4
248,57RA3JGafJm5zRtKJiKPIm,Are You Bored Yet? (feat. Clairo),Wallows,82.0,0.0,Nothing Happens,2019-03-22,0.682,0.683,8,-6.444,0,0.0287,0.156,2.32e-05,0.273,0.64,120.023,audio_features,57RA3JGafJm5zRtKJiKPIm,spotify:track:57RA3JGafJm5zRtKJiKPIm,https://api.spotify.com/v1/tracks/57RA3JGafJm5zRtKJiKPIm,https://api.spotify.com/v1/audio-analysis/57RA3JGafJm5zRtKJiKPIm,178000,4
249,7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos),Calvin Harris,69.0,1.0,Funk Wav Bounces Vol.1,2017-06-30,0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,audio_features,7tr2za8SQg2CI8EDgrdtNl,spotify:track:7tr2za8SQg2CI8EDgrdtNl,https://api.spotify.com/v1/tracks/7tr2za8SQg2CI8EDgrdtNl,https://api.spotify.com/v1/audio-analysis/7tr2za8SQg2CI8EDgrdtNl,230813,4
250,1g3ErLqysBJ5EIGdYYMWFZ,All Day Long,Chance the Rapper,54.0,0.0,The Big Day,2019-07-26,0.767,0.884,2,-3.674,1,0.161,0.028,0.0,0.103,0.717,123.01,audio_features,1g3ErLqysBJ5EIGdYYMWFZ,spotify:track:1g3ErLqysBJ5EIGdYYMWFZ,https://api.spotify.com/v1/tracks/1g3ErLqysBJ5EIGdYYMWFZ,https://api.spotify.com/v1/audio-analysis/1g3ErLqysBJ5EIGdYYMWFZ,208238,4
251,178yi3jvbIHwnaxeAVUCD9,Boys Latin,Panda Bear,44.0,0.0,Panda Bear Meets The Grim Reaper,2015-01-12,0.423,0.858,1,-6.002,1,0.0564,0.407,0.000661,0.806,0.522,90.056,audio_features,178yi3jvbIHwnaxeAVUCD9,spotify:track:178yi3jvbIHwnaxeAVUCD9,https://api.spotify.com/v1/tracks/178yi3jvbIHwnaxeAVUCD9,https://api.spotify.com/v1/audio-analysis/178yi3jvbIHwnaxeAVUCD9,252253,4
252,2FDVRMuNMw1pz4d03zyrtQ,jasmine - demo,Jai Paul,0.0,0.0,Leak 04-13 (Bait Ones),2013-04-13,0.685,0.297,10,-9.694,0,0.0834,0.783,0.924,0.118,0.233,89.997,audio_features,2FDVRMuNMw1pz4d03zyrtQ,spotify:track:2FDVRMuNMw1pz4d03zyrtQ,https://api.spotify.com/v1/tracks/2FDVRMuNMw1pz4d03zyrtQ,https://api.spotify.com/v1/audio-analysis/2FDVRMuNMw1pz4d03zyrtQ,253080,4
253,2NRRrr8ylDK38KD3Ffbw4K,BTSTU - Edit,Jai Paul,0.0,1.0,BTSTU (Edit),2011-04-21,0.665,0.389,1,-6.709,1,0.441,0.745,0.000982,0.326,0.521,89.962,audio_features,2NRRrr8ylDK38KD3Ffbw4K,spotify:track:2NRRrr8ylDK38KD3Ffbw4K,https://api.spotify.com/v1/tracks/2NRRrr8ylDK38KD3Ffbw4K,https://api.spotify.com/v1/audio-analysis/2NRRrr8ylDK38KD3Ffbw4K,210001,4
254,6ysRK6One7O5GiRVvrs0x1,He,Jai Paul,0.0,0.0,Do You Love Her Now / He,2019-06-02,0.743,0.441,11,-11.169,1,0.0898,0.514,0.00524,0.309,0.465,95.024,audio_features,6ysRK6One7O5GiRVvrs0x1,spotify:track:6ysRK6One7O5GiRVvrs0x1,https://api.spotify.com/v1/tracks/6ysRK6One7O5GiRVvrs0x1,https://api.spotify.com/v1/audio-analysis/6ysRK6One7O5GiRVvrs0x1,268000,4
255,3pROf3AwBDvr2LaGfpZFnT,Str8 Outta Mumbai,Jai Paul,0.0,0.0,Leak 04-13 (Bait Ones),2013-04-13,0.716,0.74,9,-4.437,0,0.262,0.0625,0.0,0.156,0.597,114.916,audio_features,3pROf3AwBDvr2LaGfpZFnT,spotify:track:3pROf3AwBDvr2LaGfpZFnT,https://api.spotify.com/v1/tracks/3pROf3AwBDvr2LaGfpZFnT,https://api.spotify.com/v1/audio-analysis/3pROf3AwBDvr2LaGfpZFnT,162480,4
256,13JjdKeIUy6P916p3MemXn,Do You Love Her Now,Jai Paul,0.0,0.0,Do You Love Her Now / He,2019-06-02,0.71,0.336,2,-11.001,1,0.0462,0.542,0.0204,0.114,0.34,80.002,audio_features,13JjdKeIUy6P916p3MemXn,spotify:track:13JjdKeIUy6P916p3MemXn,https://api.spotify.com/v1/tracks/13JjdKeIUy6P916p3MemXn,https://api.spotify.com/v1/audio-analysis/13JjdKeIUy6P916p3MemXn,274995,4
257,2G4QbHikLxb4z4WHv5pykg,Alone Together,Billy Uomo,0.0,0.0,Hello? EP,2018-11-23,0.717,0.316,0,-13.215,1,0.0591,0.352,0.00174,0.198,0.307,139.926,audio_features,2G4QbHikLxb4z4WHv5pykg,spotify:track:2G4QbHikLxb4z4WHv5pykg,https://api.spotify.com/v1/tracks/2G4QbHikLxb4z4WHv5pykg,https://api.spotify.com/v1/audio-analysis/2G4QbHikLxb4z4WHv5pykg,241770,4
258,0bJs66Q7uwNby1vPt8HM2E,Nicotine Dream,Breakup Shoes,52.0,0.0,Nicotine Dream EP,2016-04-18,0.525,0.608,8,-6.03,1,0.0289,0.303,0.0,0.323,0.722,114.868,audio_features,0bJs66Q7uwNby1vPt8HM2E,spotify:track:0bJs66Q7uwNby1vPt8HM2E,https://api.spotify.com/v1/tracks/0bJs66Q7uwNby1vPt8HM2E,https://api.spotify.com/v1/audio-analysis/0bJs66Q7uwNby1vPt8HM2E,175304,4
259,17uGquyVMfklID6rICj0rY,Come Be Me,Helado Negro,33.0,0.0,Island Universe Story Four,2018-01-26,0.702,0.602,7,-10.29,1,0.11,0.173,0.521,0.697,0.404,91.016,audio_features,17uGquyVMfklID6rICj0rY,spotify:track:17uGquyVMfklID6rICj0rY,https://api.spotify.com/v1/tracks/17uGquyVMfklID6rICj0rY,https://api.spotify.com/v1/audio-analysis/17uGquyVMfklID6rICj0rY,265000,4
260,2NN511HpQUeTsmqSNWM2y3,Marco Polo,Boyscott,0.0,0.0,Goose Bumps,2015-11-17,0.688,0.738,4,-6.602,0,0.0521,0.0656,0.919,0.0834,0.584,100.124,audio_features,2NN511HpQUeTsmqSNWM2y3,spotify:track:2NN511HpQUeTsmqSNWM2y3,https://api.spotify.com/v1/tracks/2NN511HpQUeTsmqSNWM2y3,https://api.spotify.com/v1/audio-analysis/2NN511HpQUeTsmqSNWM2y3,194394,4
261,5H2WmzaijYOGTHeHdM3w9P,Nice Boys,TEMPOREX,0.0,0.0,Care,2017-01-11,0.546,0.669,2,-10.806,1,0.103,0.495,0.735,0.25,0.337,75.144,audio_features,5H2WmzaijYOGTHeHdM3w9P,spotify:track:5H2WmzaijYOGTHeHdM3w9P,https://api.spotify.com/v1/tracks/5H2WmzaijYOGTHeHdM3w9P,https://api.spotify.com/v1/audio-analysis/5H2WmzaijYOGTHeHdM3w9P,180846,4
262,5iMPJwoET7CsLeZ32DZsp2,Tenderness,Jay Som,0.0,0.0,Tenderness,2019-07-11,0.543,0.498,9,-10.152,1,0.0678,0.692,0.433,0.078,0.815,113.394,audio_features,5iMPJwoET7CsLeZ32DZsp2,spotify:track:5iMPJwoET7CsLeZ32DZsp2,https://api.spotify.com/v1/tracks/5iMPJwoET7CsLeZ32DZsp2,https://api.spotify.com/v1/audio-analysis/5iMPJwoET7CsLeZ32DZsp2,241097,4
263,4iALA6dAUWWjONe6pPPSGs,True Blue (feat. Angel Olsen),Mark Ronson,47.0,1.0,Late Night Feelings,2019-06-21,0.558,0.781,6,-7.577,1,0.0611,0.0631,0.0177,0.55,0.514,101.84,audio_features,4iALA6dAUWWjONe6pPPSGs,spotify:track:4iALA6dAUWWjONe6pPPSGs,https://api.spotify.com/v1/tracks/4iALA6dAUWWjONe6pPPSGs,https://api.spotify.com/v1/audio-analysis/4iALA6dAUWWjONe6pPPSGs,348489,4
264,1k4OsQujxXPLij0ZsTFlMx,"I'll Try Anything Once - Live From Electric Lady Studios for WRXP, New York",Julian Casablancas,50.0,0.0,Live From Electric Lady Studios/WRXP New York,2010-03-26,0.521,0.446,0,-7.696,1,0.0354,0.827,0.000102,0.343,0.33,113.78,audio_features,1k4OsQujxXPLij0ZsTFlMx,spotify:track:1k4OsQujxXPLij0ZsTFlMx,https://api.spotify.com/v1/tracks/1k4OsQujxXPLij0ZsTFlMx,https://api.spotify.com/v1/audio-analysis/1k4OsQujxXPLij0ZsTFlMx,203667,4
